date,value,category,ref_area,year,month
2022-10-01,104204.71371875,"Первичный рынок, эконом/комфорт",Омская область,2022,10
2022-11-01,102462.7597695391,"Первичный рынок, эконом/комфорт",Омская область,2022,11
2022-12-01,99963.9723037543,"Первичный рынок, эконом/комфорт",Омская область,2022,12
2023-01-01,98127.6959659091,"Первичный рынок, эконом/комфорт",Омская область,2023,1
2023-02-01,101151.704030303,"Первичный рынок, эконом/комфорт",Омская область,2023,2
2023-03-01,110549.5267363481,"Первичный рынок, эконом/комфорт",Омская область,2023,3
2023-04-01,103497.9157710502,"Первичный рынок, эконом/комфорт",Омская область,2023,4
2023-05-01,105508.6044345238,"Первичный рынок, эконом/комфорт",Омская область,2023,5
2023-06-01,105981.9061254613,"Первичный рынок, эконом/комфорт",Омская область,2023,6
2023-07-01,107834.9147042587,"Первичный рынок, эконом/комфорт",Омская область,2023,7
2023-08-01,105941.5762939883,"Первичный рынок, эконом/комфорт",Омская область,2023,8
2023-09-01,108226.6139851485,"Первичный рынок, эконом/комфорт",Омская область,2023,9
2023-10-01,118551.1405578728,"Первичный рынок, эконом/комфорт",Омская область,2023,10
2023-11-01,122000.9708279221,"Первичный рынок, эконом/комфорт",Омская область,2023,11
2023-12-01,123501.8669715808,"Первичный рынок, эконом/комфорт",Омская область,2023,12
2024-01-01,123459.5010084926,"Первичный рынок, эконом/комфорт",Омская область,2024,1
2024-02-01,131557.5160056473,"Первичный рынок, эконом/комфорт",Омская область,2024,2
2024-03-01,135112.1875,"Первичный рынок, эконом/комфорт",Омская область,2024,3
2024-04-01,135934.5528485093,"Первичный рынок, эконом/комфорт",Омская область,2024,4
2024-05-01,134783.9827365209,"Первичный рынок, эконом/комфорт",Омская область,2024,5
2024-06-01,136040.4539231928,"Первичный рынок, эконом/комфорт",Омская область,2024,6
2024-07-01,135985.9694164038,"Первичный рынок, эконом/комфорт",Омская область,2024,7
2024-08-01,131955.0303413655,"Первичный рынок, эконом/комфорт",Омская область,2024,8
2024-09-01,139562.2905858586,"Первичный рынок, эконом/комфорт",Омская область,2024,9
2024-10-01,140750.44025,"Первичный рынок, эконом/комфорт",Омская область,2024,10
2024-11-01,146825.5635126162,"Первичный рынок, эконом/комфорт",Омская область,2024,11
2024-12-01,149176.468445946,"Первичный рынок, эконом/комфорт",Омская область,2024,12
2025-01-01,151985.1773556231,"Первичный рынок, эконом/комфорт",Омская область,2025,1
2025-02-01,152743.3494407895,"Первичный рынок, эконом/комфорт",Омская область,2025,2
2025-03-01,157146.236148374,"Первичный рынок, эконом/комфорт",Омская область,2025,3
2025-04-01,153574.67729,"Первичный рынок, эконом/комфорт",Омская область,2025,4
2025-05-01,152895.2968274854,"Первичный рынок, эконом/комфорт",Омская область,2025,5
2025-06-01,153403.8783417936,"Первичный рынок, эконом/комфорт",Омская область,2025,6
2025-07-01,159266.8835828572,"Первичный рынок, эконом/комфорт",Омская область,2025,7
2025-08-01,152997.8385160576,"Первичный рынок, эконом/комфорт",Омская область,2025,8
